,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
783,Dustin Poirier,8.0,-110,13,5,0,0.83,6,5,100,53,0.53,0,71,119,0,3,0,28,175.26,Southpaw,182.88,155,5,3
784,Matt Brown,,-350,13,10,0,0.0,0,0,34,18,0.52,1,20,36,0,0,0,36,182.88,Orthodox,190.5,170,9,2
785,Junior Albini,11.0,-320,1,0,0,0.0,1,0,106,48,0.45,0,74,133,0,0,0,26,190.5,Orthodox,187.96,264,1,0
786,Nate Marquardt,,225,13,11,0,0.0,2,0,65,36,0.55,1,51,82,0,0,0,38,182.88,Orthodox,187.96,185,6,3
787,Raphael Assuncao,4.0,-370,9,2,0,0.0,0,0,154,46,0.29,1,48,156,0,0,0,35,165.1,Orthodox,167.64,135,1,1
788,Joe Lauzon,,105,14,10,0,0.0,0,0,7,1,0.14,0,1,7,0,0,0,33,177.8,Orthodox,180.34,155,4,7
789,John Dodson,8.0,-125,8,3,0,0.5,4,2,105,43,0.4,1,47,109,0,0,0,33,160.02,Orthodox,167.64,135,4,0
790,Tatiana Suarez,,-285,1,0,0,0.8,5,4,106,71,0.66,0,144,197,0,13,0,26,165.1,Southpaw,167.64,115,0,1
791,Sage Northcutt,,-190,3,2,0,0.6,5,3,161,79,0.49,0,82,166,0,1,0,21,182.88,Orthodox,180.34,170,1,1
792,Angela Hill,,-170,2,3,0,0.0,0,0,230,107,0.46,0,108,233,0,0,0,32,160.02,Orthodox,162.56,115,0,0
793,Court McGee,,245,7,5,0,0.0,11,0,260,62,0.23,0,104,309,0,0,0,32,180.34,Orthodox,190.5,170,0,2
794,Jake Collier,,215,2,3,0,0.0,2,0,247,94,0.38,0,124,279,0,0,2,29,190.5,Orthodox,198.12,205,1,0
795,Darren Stewart,,185,0,2,0,0.0,1,0,20,6,0.3,0,6,20,0,0,0,26,182.88,Orthodox,187.96,185,0,0
796,Derek Brunson,7.0,-145,8,3,0,0.0,0,0,24,10,0.41,1,10,24,0,0,0,33,185.42,Southpaw,195.58,185,5,1
797,Demian Maia,3.0,-120,19,7,0,0.0,13,0,151,53,0.35,0,59,157,0,0,0,39,185.42,Southpaw,182.88,170,1,9
798,Pedro Munhoz,12.0,155,4,3,0,0.0,1,0,48,20,0.41,0,20,48,1,1,1,31,167.64,Orthodox,165.1,135,1,2
799,Francisco Trinaldo,,-220,11,4,0,1.0,1,1,140,63,0.45,0,84,165,0,2,0,39,175.26,Southpaw,177.8,155,2,2
800,Thiago Santos,15.0,-110,7,4,0,0.0,0,0,79,28,0.35,1,29,80,0,0,0,33,187.96,Orthodox,193.04,205,6,0
801,John Lineker,5.0,-485,10,3,0,0.0,0,0,171,77,0.45,0,93,188,0,0,0,27,160.02,Orthodox,170.18,135,5,1
802,Vicente Luque,,-130,4,2,0,0.0,0,0,113,61,0.53,1,61,113,1,0,0,25,180.34,Orthodox,190.5,170,2,2
803,Antonio Carlos Junior,,-370,4,3,0,1.0,1,1,27,11,0.4,0,35,51,1,3,0,27,187.96,Orthodox,200.66,185,0,2
804,Hacran Dias,,135,3,4,0,0.0,3,0,106,32,0.3,0,41,115,1,0,0,33,172.72,Orthodox,175.26,155,0,0
805,Elizeu Zaleski dos Santos,,-230,3,1,0,0.0,5,0,176,84,0.47,0,94,186,0,1,0,30,180.34,Orthodox,185.42,170,1,0
806,Deiveson Figueiredo,,125,0,0,0,0.25,4,1,48,19,0.39,0,22,52,5,0,0,29,165.1,Orthodox,172.72,125,0,0
807,Marcelo Golm,,-265,0,0,0,1.0,1,1,54,35,0.64,0,47,70,1,2,0,25,190.5,Orthodox,190.5,249,0,0
808,Donald Cerrone,6.0,-150,19,6,0,0.5,2,1,24,14,0.58,0,14,24,0,0,0,34,185.42,Orthodox,185.42,155,8,5
809,Karolina Kowalkiewicz,3.0,-600,3,2,0,0.5,2,1,333,127,0.38,0,142,348,0,1,0,32,160.02,Orthodox,162.56,115,0,0
810,Jan Blachowicz,,130,2,4,0,1.0,1,1,44,33,0.75,0,50,63,1,1,0,34,187.96,Orthodox,198.12,205,1,0
811,Oskar Piechota,,-220,0,0,0,0.33,3,1,93,56,0.6,1,80,121,3,3,0,27,182.88,Southpaw,193.04,185,0,0
812,Marcin Held,,-355,0,3,0,0.3,10,3,89,19,0.21,0,59,137,1,3,0,25,175.26,Orthodox,180.34,155,0,0
813,Damian Stasiak,,-115,2,2,0,0.1,10,1,112,43,0.38,0,45,114,0,0,0,27,165.1,Orthodox,177.8,135,0,2
814,Sam Alvey,,130,8,4,0,0.0,0,0,70,29,0.41,0,56,99,0,0,0,31,187.96,Southpaw,190.5,205,4,1
815,Artem Lobov,,150,2,3,0,0.0,2,0,116,55,0.47,0,77,140,0,0,0,31,175.26,Southpaw,165.1,145,0,0
816,Salim Touahri,,250,0,0,0,0.0,0,0,74,35,0.47,0,49,88,0,0,0,28,177.8,Orthodox,182.88,170,0,0
817,Lina Lansberg,,200,1,1,0,0.0,0,0,64,41,0.64,0,50,73,0,0,0,35,170.18,Orthodox,165.1,135,0,0
818,Felipe Arantes,,200,5,5,0,0.0,1,0,134,43,0.32,0,44,136,0,0,0,29,172.72,Orthodox,185.42,135,1,2
819,Ovince Saint Preux,6.0,-430,8,5,0,0.0,0,0,0,0,0.0,0,3,3,1,3,0,34,190.5,Southpaw,203.2,205,4,2
820,Claudia Gadelha,1.0,-290,4,2,0,0.0,7,0,91,42,0.46,0,47,96,2,0,0,28,162.56,Orthodox,160.02,115,0,1
821,Takanori Gomi,,290,4,8,0,0.0,0,0,3,2,0.66,0,2,3,0,0,0,39,170.18,Southpaw,177.8,155,2,0
822,Gokhan Saki,,-200,0,0,0,0.0,0,0,66,40,0.6,2,40,66,0,0,0,33,182.88,Orthodox,185.42,205,0,0
823,Teruto Ishihara,,-155,2,3,0,0.33,6,2,98,50,0.51,1,77,127,0,2,0,26,170.18,Southpaw,175.26,135,2,0
824,Keita Nakamura,,-110,2,5,0,1.0,2,2,86,27,0.31,0,29,88,0,2,0,33,180.34,Southpaw,185.42,170,0,2
825,Shinsho Anzai,,215,1,1,0,0.8,12,1,95,51,0.53,0,97,152,0,1,0,31,170.18,Orthodox,177.8,170,0,0
826,Daichi Abe,,100,0,0,0,1.0,1,1,183,63,0.34,1,65,185,0,1,0,25,180.34,Orthodox,180.34,170,0,0
827,Luke Rockhold,3.0,-500,5,2,0,0.4,5,2,85,58,0.68,0,68,97,0,2,0,32,190.5,Southpaw,195.58,185,2,3
828,Mike Perry,,-420,3,1,0,0.0,0,0,18,11,0.61,1,11,18,0,0,0,26,177.8,Orthodox,180.34,170,3,0
829,Hector Lombard,,135,3,6,0,0.5,2,1,134,65,0.48,0,68,137,0,0,0,39,175.26,Southpaw,180.34,185,2,0
830,Gregor Gillespie,,-420,2,0,0,0.66,6,4,56,20,0.35,1,34,73,1,6,0,30,170.18,Orthodox,180.34,155,1,0
831,Kamaru Usman,13.0,-1000,5,0,0,0.0,0,0,48,16,0.33,1,16,48,0,0,0,30,182.88,Switch,193.04,170,0,1
832,Anthony Rocco Martin,,-115,4,3,0,0.0,0,0,41,15,0.36,0,56,96,1,2,1,27,182.88,Orthodox,185.42,170,0,2
833,Anthony Hamilton,,-192,3,5,0,0.0,0,0,1,0,0.0,0,0,1,0,0,0,37,195.58,Orthodox,193.04,260,2,0
834,Krzysztof Jotko,10.0,-200,6,2,0,0.5,2,1,90,44,0.48,1,60,108,1,3,0,28,185.42,Southpaw,195.58,185,1,0
835,Jason Saggo,,130,3,2,0,0.5,2,1,92,35,0.38,0,39,99,0,0,0,31,180.34,Orthodox,180.34,155,2,0
836,Tyron Woodley,0.0,-220,7,3,0,0.0,0,0,153,57,0.37,1,57,153,0,0,0,35,175.26,Orthodox,187.96,170,5,0
837,Robbie Lawler,3.0,-155,12,5,0,0.0,1,0,156,77,0.49,0,85,164,0,0,0,35,180.34,Southpaw,187.96,170,6,0
838,Jimi Manuwa,3.0,-175,6,2,0,0.0,0,0,4,2,0.5,0,2,4,0,0,0,37,185.42,Orthodox,200.66,205,3,0
839,Ricardo Lamas,3.0,-105,8,3,0,1.0,1,1,62,42,0.67,0,43,63,0,2,0,35,172.72,Orthodox,180.34,145,2,3
840,Aljamain Sterling,,110,5,2,0,1.0,1,1,121,71,0.58,0,112,166,0,1,0,27,170.18,Orthodox,180.34,135,1,2
841,Brian Ortega,8.0,160,3,1,0,0.0,2,0,220,65,0.29,0,65,220,1,0,0,26,172.72,Switch,175.26,145,2,1
842,Andre Fili,,-175,4,3,0,0.0,2,0,202,73,0.36,0,75,205,0,0,0,27,180.34,Orthodox,187.96,145,2,0
843,Eric Shelton,,125,0,1,0,0.5,2,1,87,31,0.35,0,65,123,1,0,0,26,167.64,Orthodox,172.72,125,0,0
844,Joshua Burkman,,255,6,11,0,0.0,1,0,18,11,0.61,0,11,18,0,0,0,37,177.8,Orthodox,182.88,170,1,1
845,Chris Weidman,5.0,135,9,3,0,0.53,13,7,76,36,0.47,0,75,124,2,5,0,33,187.96,Orthodox,198.12,185,4,2
846,Dennis Bermudez,10.0,-210,9,4,0,0.16,6,1,160,69,0.43,0,101,194,0,0,0,30,167.64,Orthodox,167.64,155,1,2
847,Patrick Cummins,12.0,175,5,4,0,0.9,11,1,182,86,0.47,0,92,188,0,0,0,36,187.96,Orthodox,193.04,205,2,0
848,Jimmie Rivera,4.0,-185,4,0,0,0.33,6,2,160,70,0.43,2,75,165,0,0,0,28,162.56,Orthodox,172.72,135,1,0
849,Lyman Good,,-150,1,0,0,1.0,1,1,165,75,0.45,0,89,182,0,0,0,32,182.88,Orthodox,187.96,170,1,0
850,Rafael Natal,,-105,9,7,0,0.0,1,0,23,14,0.6,0,15,24,0,0,0,34,182.88,Orthodox,193.04,185,1,1
851,Ryan LaFlare,14.0,-175,6,1,0,0.0,2,0,14,5,0.35,0,8,17,0,2,0,33,185.42,Southpaw,187.96,170,0,0
852,Damian Grabowski,,205,0,2,0,0.0,5,0,188,68,0.36,0,69,190,0,0,0,37,185.42,Orthodox,190.5,241,0,0
853,Kyle Bochniak,,245,1,1,0,0.0,0,0,54,23,0.42,0,43,76,0,0,0,30,170.18,Orthodox,177.8,145,0,0
854,Brian Kelleher,,-235,1,0,0,0.33,3,1,16,8,0.5,0,14,22,0,0,0,30,167.64,Switch,167.64,135,0,1
855,Shane Burgos,,-700,2,0,0,1.0,1,1,197,102,0.51,3,144,243,0,0,0,26,180.34,Orthodox,190.5,145,1,0
856,Frankie Perez,,300,1,2,0,0.6,5,3,63,22,0.34,0,53,99,0,0,0,28,180.34,Orthodox,185.42,155,1,0
857,Gunnar Nelson,8.0,-174,7,2,0,0.0,0,0,7,5,0.71,0,5,7,0,0,0,28,180.34,Switch,182.88,170,0,6
858,Joanne Calderwood,8.0,180,3,2,0,0.0,0,0,176,63,0.35,0,68,181,0,0,1,31,167.64,Orthodox,165.1,125,1,0
859,Stevie Ray,,-185,5,1,0,0.0,1,0,9,5,0.55,0,11,15,0,0,0,27,177.8,Southpaw,177.8,155,2,0
860,Jack Marshman,,-500,1,1,0,0.0,0,0,217,75,0.34,0,83,225,0,0,0,27,182.88,Orthodox,185.42,185,1,0
861,Khalil Rountree Jr.,,-145,1,2,0,0.0,0,0,47,15,0.31,1,15,47,0,0,0,27,185.42,Southpaw,193.04,205,1,0
862,James Mulheron,,130,0,0,0,0.0,0,0,114,36,0.31,0,56,136,0,0,0,29,177.8,Orthodox,185.42,243,0,0
863,Danny Roberts,,-190,2,1,0,0.0,1,0,65,24,0.36,1,29,71,0,0,0,30,185.42,Southpaw,187.96,170,0,1
864,Alexandre Pantoja,14.0,-350,1,0,0,1.0,1,1,227,119,0.52,1,131,239,1,2,0,27,165.1,Orthodox,170.18,125,0,0
865,Charlie Ward,,175,0,1,0,0.0,1,0,12,3,0.25,0,4,13,0,0,0,36,180.34,Orthodox,185.42,170,0,0
866,Danny Henry,,150,0,0,0,0.33,3,1,174,93,0.53,1,153,243,2,8,0,28,182.88,Orthodox,185.42,145,0,0
867,Brett Johns,,-350,1,0,0,0.6,5,3,104,56,0.53,0,172,231,1,2,0,25,170.18,Orthodox,180.34,135,0,0
868,Leslie Smith,,-225,3,3,0,0.0,0,0,192,101,0.52,0,114,207,0,0,0,34,175.26,Orthodox,167.64,135,1,0
869,Michael Chiesa,6.0,125,7,2,0,0.0,0,0,9,4,0.44,0,9,14,0,0,0,29,185.42,Southpaw,190.5,170,0,5
870,Tim Boetsch,,125,11,10,0,0.0,0,0,68,41,0.6,0,42,69,0,0,0,36,182.88,Orthodox,187.96,185,6,0
871,Felice Herrig,13.0,140,3,1,0,0.4,5,2,93,47,0.5,0,131,182,1,15,0,32,162.56,Orthodox,165.1,115,0,2
872,Tim Means,,-310,8,6,0,0.0,0,0,174,64,0.36,0,76,186,0,0,0,33,187.96,Orthodox,190.5,170,4,1
873,BJ Penn,,115,12,12,0,0.0,0,0,107,57,0.53,1,65,116,0,1,0,38,175.26,Orthodox,177.8,155,6,4
874,Clay Guida,,290,12,11,0,0.25,8,2,87,38,0.43,0,133,207,0,4,0,35,170.18,Orthodox,177.8,155,1,4
875,Vitor Miranda,,315,3,2,0,0.0,1,0,161,51,0.31,0,74,186,0,0,0,38,185.42,Orthodox,195.58,185,3,0
876,Devin Powell,,360,0,1,0,0.0,3,0,79,43,0.54,0,97,137,2,1,1,29,182.88,Orthodox,185.42,155,0,0
877,Jared Gordon,,-135,0,0,0,0.66,6,4,121,67,0.55,0,115,182,0,5,0,28,175.26,Orthodox,172.72,155,0,0
878,Anthony Rocco Martin,,-125,3,3,0,0.5,2,1,226,82,0.36,0,83,227,1,0,0,27,182.88,Orthodox,185.42,170,0,2
879,Josh Stansbury,,-160,1,1,0,0.0,1,0,12,4,0.33,0,5,13,0,0,0,32,187.96,Orthodox,187.96,205,0,0
880,Holly Holm,5.0,-570,3,3,0,0.0,0,0,53,25,0.47,1,25,54,0,0,0,35,172.72,Southpaw,175.26,145,1,0
881,Andrei Arlovski,8.0,190,14,8,0,0.0,2,0,56,28,0.5,0,41,74,0,0,0,38,190.5,Orthodox,195.58,240,9,2
882,Dong Hyun Kim,7.0,200,13,4,0,0.5,4,2,54,19,0.35,0,64,102,0,0,0,35,187.96,Southpaw,193.04,170,4,1
883,Tarec Saffiedine,11.0,170,2,3,0,1.0,1,1,139,60,0.43,0,71,151,0,1,0,30,177.8,Switch,177.8,170,0,0
884,Takanori Gomi,,325,4,7,0,0.0,0,0,5,0,0.0,0,0,5,0,0,0,38,170.18,Southpaw,177.8,155,2,0
885,Cyril Asker,,300,1,1,0,0.0,0,0,14,2,0.14,0,2,14,0,0,0,31,182.88,Orthodox,187.96,247,1,0
886,Alex Caceres,,-320,7,9,0,0.0,0,0,93,51,0.54,1,56,99,1,1,0,28,177.8,Southpaw,185.42,145,0,2
887,Kwan Ho Kwak,,-120,0,1,0,1.0,1,1,24,10,0.41,0,10,24,0,0,0,27,165.1,Switch,177.8,135,0,0
888,Naoki Inoue,,-275,0,0,0,0.0,2,0,116,62,0.53,0,151,228,5,5,1,20,175.26,Orthodox,180.34,125,0,0
889,Ji Yeon Kim,,100,0,0,0,0.0,1,0,162,60,0.37,0,65,168,0,0,0,27,170.18,Orthodox,182.88,125,0,0
890,Derrick Lewis,6.0,-150,9,2,0,0.0,3,0,139,51,0.36,0,52,140,0,0,0,32,190.5,Orthodox,200.66,260,8,0
891,Derek Brunson,8.0,-250,7,3,0,0.0,0,0,17,8,0.47,1,8,17,0,0,0,33,185.42,Southpaw,195.58,185,4,1
892,Dan Hooker,,-145,3,3,0,0.0,1,0,141,69,0.48,1,74,146,0,0,0,27,182.88,Switch,190.5,155,2,1
893,Ion Cutelaba,,-305,1,2,0,0.0,0,0,18,15,0.83,1,15,18,0,0,0,23,185.42,Southpaw,190.5,205,0,0
894,Tim Elliott,8.0,-170,3,5,0,0.0,2,0,4,1,0.25,0,1,4,0,0,0,30,170.18,Southpaw,167.64,135,0,0
895,Alexander Volkanovski,,-580,1,0,0,0.57,7,4,139,87,0.62,1,93,145,0,1,0,28,167.64,Orthodox,180.34,145,1,0
896,Damien Brown,,105,2,1,0,0.0,0,0,56,21,0.37,0,21,56,0,0,0,32,177.8,Orthodox,172.72,155,1,0
897,Luke Jumeau,,175,0,0,0,0.0,0,0,83,40,0.48,0,59,103,0,0,0,29,180.34,Orthodox,182.88,170,0,0
898,John Moraga,11.0,-210,5,5,0,1.0,2,2,87,56,0.64,0,73,107,4,10,0,33,167.64,Orthodox,167.64,125,1,3
899,Kiichi Kunimoto,,310,3,1,0,0.4,5,2,47,25,0.53,0,84,116,0,2,1,36,177.8,Orthodox,180.34,170,0,1
900,Alexander Gustafsson,1.0,-300,9,4,0,0.33,3,1,228,97,0.42,2,108,239,0,2,0,30,195.58,Orthodox,200.66,205,4,2
901,Volkan Oezdemir,5.0,375,1,0,0,0.0,0,0,7,5,0.71,1,5,7,0,0,0,27,187.96,Orthodox,190.5,205,0,0
902,Peter Sobotta,,-135,3,4,0,0.0,0,0,97,46,0.47,3,50,102,0,0,0,30,182.88,Southpaw,190.5,170,0,1
903,Abdul Razak Alhassan,,-275,1,0,0,0.0,0,0,99,43,0.43,0,44,102,0,0,1,31,177.8,Orthodox,185.42,170,1,0
904,Oliver Enkamp,,275,0,0,0,0.2,5,1,101,34,0.33,0,44,114,0,0,0,25,182.88,Switch,195.58,170,0,0
905,Jack Hermansson,,-165,1,1,0,1.0,1,1,29,23,0.79,0,39,47,0,2,0,28,185.42,Orthodox,195.58,185,0,0
906,Pedro Munhoz,12.0,-670,3,3,0,0.3,10,3,151,65,0.43,0,72,158,1,1,0,30,167.64,Orthodox,165.1,135,1,2
907,Trevor Smith,,130,4,4,0,0.57,7,4,60,39,0.65,1,92,123,0,5,0,36,190.5,Orthodox,190.5,185,0,0
908,Reza Madadi,,135,3,3,0,0.38,13,5,62,26,0.41,0,69,106,0,2,0,38,180.34,Orthodox,182.88,155,1,2
909,Darren Till,,-275,1,1,0,0.66,3,2,69,31,0.44,1,33,72,0,0,0,24,182.88,Southpaw,187.96,170,1,0
910,Marcin Held,,-290,0,2,0,1.0,4,4,66,31,0.46,0,62,103,1,11,0,25,175.26,Orthodox,180.34,155,0,0
911,Stipe Miocic,0.0,-165,10,2,0,0.0,0,0,56,26,0.46,1,26,56,0,0,0,34,193.04,Orthodox,203.2,240,7,0
912,Joanna Jedrzejczyk,0.0,-190,7,0,0,0.0,0,0,352,225,0.63,0,230,357,0,0,0,29,167.64,Orthodox,165.1,125,2,0
913,Demian Maia,3.0,-115,18,6,0,0.33,12,4,38,23,0.6,0,67,93,0,3,1,39,185.42,Southpaw,182.88,170,1,9
914,Frankie Edgar,2.0,-140,15,6,0,0.33,3,1,103,72,0.69,0,96,130,0,1,0,35,167.64,Orthodox,172.72,145,4,2
915,Krzysztof Jotko,9.0,-170,6,1,0,0.5,2,1,85,28,0.32,0,49,110,0,0,0,27,185.42,Southpaw,195.58,185,1,0
916,Chas Skelly,,-110,6,2,0,0.16,6,1,63,29,0.46,0,37,71,0,0,1,32,180.34,Orthodox,182.88,145,1,4
917,Chase Sherman,,-110,0,2,0,0.0,0,0,231,103,0.44,1,107,235,0,1,0,27,193.04,Orthodox,198.12,250,0,0
918,Jessica Aguilar,12.0,140,0,1,0,0.8,5,4,106,57,0.53,0,102,154,0,1,0,35,160.02,Orthodox,160.02,115,0,0
919,Gabriel Benitez,,-135,3,1,0,0.0,0,0,151,51,0.33,0,67,169,0,0,1,28,172.72,Southpaw,180.34,145,0,2
920,Joachim Christensen,,315,1,1,0,0.0,0,0,3,1,0.33,0,1,3,0,0,0,38,190.5,Orthodox,193.04,205,1,0
921,Cub Swanson,4.0,-600,9,3,0,0.66,3,2,296,209,0.7,0,251,344,0,4,0,33,172.72,Orthodox,177.8,145,4,0
922,Al Iaquinta,14.0,-420,7,2,0,0.0,0,0,19,12,0.63,2,12,19,0,0,0,29,177.8,Orthodox,177.8,155,3,0
923,Ovince Saint Preux,8.0,-160,7,5,0,0.5,2,1,41,21,0.51,0,30,50,1,1,0,34,190.5,Southpaw,203.2,205,4,1
924,John Dodson,7.0,-400,7,3,0,0.0,1,0,103,48,0.46,0,48,103,0,0,0,32,160.02,Orthodox,167.64,135,4,0
925,Joe Lauzon,,145,14,9,0,0.71,7,5,76,46,0.6,0,65,97,1,5,0,32,177.8,Orthodox,180.34,155,4,7
926,Jake Ellenberger,13.0,105,10,8,0,0.25,4,1,41,17,0.41,0,20,44,0,0,0,32,175.26,Orthodox,180.34,170,5,1
927,Thales Leites,11.0,-125,11,6,0,0.14,7,1,68,38,0.55,0,44,75,0,0,0,35,185.42,Orthodox,198.12,185,2,5
928,Dustin Ortiz,9.0,-120,5,4,0,0.4,10,4,60,16,0.26,0,31,76,0,0,1,28,165.1,Orthodox,165.1,125,2,0
929,Scott Holtzman,,-280,2,2,0,0.5,4,2,190,104,0.54,1,109,198,0,1,2,33,175.26,Orthodox,175.26,155,0,1
930,Jessica Penne,14.0,-110,1,2,0,0.5,2,1,178,69,0.38,0,71,181,0,1,0,34,165.1,Orthodox,170.18,115,0,0
931,Alexis Davis,10.0,-290,4,2,0,0.0,0,0,123,51,0.41,0,115,192,2,2,1,32,167.64,Orthodox,172.72,125,0,1
932,Bryan Barberena,,-330,3,2,0,0.0,0,0,45,28,0.62,1,28,45,0,0,0,27,182.88,Southpaw,182.88,170,1,1
933,Hector Sandoval,,130,1,1,0,0.37,8,3,50,32,0.64,0,52,70,0,0,0,30,157.48,Orthodox,162.56,125,0,0
934,Demetrious Johnson,0.0,-1100,13,2,0,0.5,2,1,186,108,0.58,0,135,216,1,3,0,30,160.02,Orthodox,167.64,125,2,3
935,Rose Namajunas,4.0,110,3,2,0,1.0,1,1,72,47,0.65,1,56,86,1,3,1,24,165.1,Orthodox,165.1,115,0,2
936,Jacare Souza,,-265,7,1,0,0.33,3,1,36,9,0.25,0,13,40,0,1,0,37,185.42,Orthodox,182.88,185,2,4
937,Jeremy Stephens,5.0,-170,12,12,0,0.0,1,0,207,56,0.27,0,73,224,0,0,0,30,172.72,Orthodox,180.34,145,5,0
938,Alexander Volkov,11.0,-155,1,0,0,0.0,0,0,182,122,0.67,0,125,185,0,0,0,28,200.66,Orthodox,203.2,250,0,0
939,Patrick Williams,,650,1,1,0,0.5,4,2,73,37,0.5,0,42,80,0,0,0,35,172.72,Orthodox,185.42,135,0,1
940,Bobby Green,,270,4,2,0,0.0,6,0,143,75,0.52,0,104,176,0,0,0,30,177.8,Orthodox,180.34,155,1,1
941,Louis Smolka,12.0,160,5,3,0,0.25,4,1,97,41,0.42,0,47,105,2,5,4,25,175.26,Orthodox,172.72,135,2,1
942,Aljamain Sterling,8.0,-400,4,2,0,0.33,6,2,161,83,0.51,0,162,246,0,0,0,27,170.18,Orthodox,180.34,135,1,2
943,Devin Clark,,-140,1,1,0,0.57,7,4,105,68,0.64,0,159,207,0,6,0,27,182.88,Orthodox,190.5,205,0,0
944,Anthony Smith,,270,2,2,0,0.0,1,0,100,49,0.49,1,58,111,0,1,1,28,193.04,Orthodox,193.04,205,1,0
945,Zak Cummings,,-550,5,2,0,0.0,0,0,72,25,0.34,0,25,72,2,0,0,32,182.88,Southpaw,190.5,185,1,2
946,Ashlee Evans-Smith,13.0,-165,2,1,0,0.0,5,0,189,68,0.35,0,100,228,0,0,0,29,172.72,Orthodox,170.18,125,1,0
947,Jimi Manuwa,4.0,-145,5,2,0,0.0,0,0,13,6,0.46,1,6,13,0,0,0,37,185.42,Orthodox,200.66,205,2,0
948,Gunnar Nelson,9.0,-335,6,2,0,0.5,2,1,18,8,0.44,0,17,28,1,5,0,28,180.34,Switch,182.88,170,0,5
949,Brad Pickett,,-150,5,8,0,0.5,4,2,113,51,0.45,0,65,132,0,2,0,38,167.64,Orthodox,172.72,135,1,1
950,Arnold Allen,,-115,2,0,0,0.5,6,3,74,32,0.43,0,75,118,1,6,0,23,172.72,Southpaw,177.8,145,0,1
951,Joe Duffy,,-550,3,1,0,0.0,0,0,161,51,0.31,0,61,172,0,2,1,29,177.8,Orthodox,185.42,155,1,2
952,Darren Stewart,,-210,0,1,0,0.2,5,1,73,31,0.42,0,55,102,0,0,0,26,182.88,Orthodox,187.96,185,0,0
953,Leon Edwards,,100,4,2,0,0.25,12,3,102,53,0.51,0,77,135,0,1,0,25,182.88,Southpaw,187.96,170,1,1
954,Marc Diakiese,,-175,2,0,0,0.0,0,0,7,6,0.85,1,6,7,0,0,0,24,177.8,Orthodox,185.42,155,1,0
955,Lina Lansberg,,-400,0,1,0,0.14,7,1,144,80,0.55,0,96,162,0,0,0,35,170.18,Orthodox,165.1,135,0,0
956,Mauricio Rua,6.0,-155,8,8,0,0.66,3,2,173,94,0.54,2,94,174,0,0,0,35,185.42,Orthodox,193.04,205,6,0
957,Edson Barboza,5.0,-160,12,4,0,0.0,0,0,82,30,0.36,1,31,83,0,0,0,31,180.34,Orthodox,190.5,155,5,0
958,Jussier Formiga,3.0,110,5,3,0,0.0,3,0,62,30,0.48,0,44,77,0,1,0,31,165.1,Orthodox,170.18,125,0,1
959,Alex Oliveira,,175,5,3,0,0.54,11,6,24,12,0.5,0,18,31,1,1,0,29,180.34,Orthodox,193.04,170,2,1
960,Francisco Trinaldo,11.0,150,11,3,0,0.0,1,0,59,25,0.42,0,30,65,1,0,0,38,175.26,Southpaw,177.8,155,2,2
961,Sergio Moraes,,-200,5,2,0,0.0,0,0,93,39,0.41,0,39,93,0,0,0,34,182.88,Orthodox,182.88,170,1,2
962,Rani Yahya,14.0,-240,8,3,0,0.9,11,1,215,59,0.27,0,65,221,0,1,0,32,167.64,Orthodox,170.18,135,0,3
963,Michel Prazeres,,-300,5,2,0,0.66,3,2,34,24,0.7,0,34,45,1,2,0,35,167.64,Orthodox,170.18,170,0,0
964,Rony Jason,,105,4,4,0,0.0,1,0,36,18,0.5,1,95,116,0,1,0,32,170.18,Orthodox,177.8,145,2,1
965,Garreth McLellan,,280,1,3,0,0.0,1,0,14,6,0.42,0,6,14,0,0,0,34,185.42,Southpaw,182.88,185,1,0
966,Derrick Lewis,8.0,-105,8,2,0,0.0,0,0,71,39,0.54,1,39,71,0,1,0,32,190.5,Orthodox,200.66,260,7,0
967,Johny Hendricks,,110,12,6,0,0.0,0,0,136,51,0.37,0,69,155,0,0,0,33,175.26,Southpaw,175.26,185,5,0
968,Sam Sicilia,,130,5,6,0,0.0,0,0,87,10,0.11,0,10,88,0,0,0,31,172.72,Orthodox,170.18,145,3,0
969,Elias Theodorou,,-105,4,1,0,0.25,4,1,116,38,0.32,0,70,155,0,0,2,28,185.42,Orthodox,190.5,185,2,0
970,Sara McMann,7.0,-800,4,3,0,1.0,2,2,14,7,0.5,0,7,14,1,2,0,36,167.64,Orthodox,167.64,135,1,1
971,Nordine Taleb,,265,4,1,0,0.0,0,0,121,48,0.39,0,57,130,0,0,0,35,185.42,Orthodox,187.96,170,1,0
972,Carla Esparza,3.0,-260,2,1,0,0.4,10,4,132,32,0.24,0,37,137,1,4,0,29,154.94,Orthodox,160.02,115,0,1
973,Aiemann Zahabi,,-275,0,0,0,0.0,0,0,112,44,0.39,1,45,113,0,1,0,29,172.72,Orthodox,172.72,135,0,0
974,Jack Marshman,,145,1,0,0,0.0,0,0,46,6,0.13,1,11,51,0,0,0,27,182.88,Orthodox,185.42,185,1,0
975,Gerald Meerschaert,,-300,1,0,0,0.0,0,0,6,3,0.5,0,5,9,1,0,0,29,185.42,Southpaw,195.58,185,0,1
